uuid,key,hash_code,version,ts,ts_raw,DayOfWeek,HourOfDay,WorkingDay,App_Value,Audio_Music,Audio_Headphones,Batt_Value,BattDrain_Value,CellTower_Data,CellTower_Roaming,CellTower_Type,CellTower_Id,CellTower_LAC,CellTower_GSMSigStr,Charging_Value,Light_Value,Loc_Acc,Loc_Type,Noise_Value,Notif_App,NotifCenter_Value,Prox_Value,ScrOrient_Value,Screen_Value,UserAct_Type,UserAct_p,Wifi_Conn,Wifi_NetID,Wifi_BSSID,Wifi_SSID,Wifi_IP,Wifi_RSSI,Wifi_Speed,timeSinceLastScreenUnlocked,timeSinceScreenChanged,timeSinceLastMessageSession,timeSinceLastCallPickup,lastForegroundAppCategory,timeSinceLastIncomingCall,timeSinceLastOpenApp,timeSinceLastCallMade,timeSinceLastCommApp,Temperature,Weather,Calendar_Event,Event_Name,Event_Start,Event_End,Event_Duration,Event_TimeLeft,Event_Location,Is_Silent,Background_Amp,Background_Convo,On_Call,DoNot_Disturb,Ringer_Mode,Is_Launcher,Predicted_Availability,AR Enabled,Sent AR,Responses,Attend_time,Appropriate,Useful,Granularity,Explanation_Correctness,Comfortable,Better_Responses,Reason,Shap
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,358617526,0.7.3,Sat Jun 27 10:25:36 EDT 2020,1593267936080,5,10,0,com.whatsapp,0.0,0.0,86,2.0,1,0.0,GSM,199689623,21766,85,0.0,7135,449.293,Home,59.4949,com.whatsapp,3,0.0,Portrait,Unlocked,unknown,40.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,125039,125039,53050.0,,Communication,,4128.0,,4128.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,164,noise,0.0,all,VIBRATE,0.0,1.0,1,multi_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is on vibrate mode.,top_feature:Bob has not been using his phone for a while and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593267952673.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-186411535,0.7.3,Sat Jun 27 10:25:42 EDT 2020,1593267942825,5,10,0,com.google.android.gm,0.0,0.0,86,2.0,1,0.0,GSM,199729047,21766,85,0.0,7135,449.293,Home,59.4949,com.whatsapp,5,0.0,Portrait,Unlocked,unknown,40.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,131784,131784,6745.0,,Communication,,7032.0,,7032.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,164,noise,0.0,all,VIBRATE,0.0,1.0,1,top_feature:Bob has not been using his phone for a while and he may not be available to respond.,top_feature:Bob has not been using his phone for a while and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593267952673.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,1127226379,0.7.3,Sat Jun 27 10:25:51 EDT 2020,1593267951933,5,10,0,com.whatsapp,0.0,0.0,85,3.0,1,0.0,GSM,199729047,21766,85,0.0,7135,449.293,Home,59.4949,com.whatsapp,5,0.0,Portrait,Unlocked,unknown,40.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,140892,140892,9108.0,,Communication,,2158.0,,2158.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,164,noise,0.0,all,VIBRATE,0.0,1.0,1,random:Bob’s phone is on vibrate mode and he may not be available to respond.,top_feature:Bob has not been using his phone for a while and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593267952673.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-92650306,0.7.3,Sat Jun 27 10:26:27 EDT 2020,1593267987053,5,10,0,com.sec.android.app.launcher,0.0,0.0,85,3.0,1,0.0,GSM,199729047,21766,85,0.0,4229,17.615,Home,59.4949,com.whatsapp,5,0.0,Portrait,Locked,on_foot,94.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,176012,10570,35120.0,,Personalization,,14662.0,,29750.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,164,noise,0.0,all,VIBRATE,1.0,1.0,1,multi_feature:Bob may not be available to respond. He has not been checking his notifications and his phone is on vibrate mode.,top_feature:Bob has not been checking his notifications and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been checking his notifications and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593268029430.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,1155648399,0.7.3,Sat Jun 27 10:28:27 EDT 2020,1593268107290,5,10,0,com.sec.android.app.launcher,0.0,0.0,85,2.0,1,0.0,GSM,199689623,21766,85,0.0,303,17.615,Home,59.4949,com.whatsapp,5,0.0,Portrait,Locked,on_foot,90.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,76677,17403,120237.0,,Personalization,,21677.0,,77860.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,3901,voice,0.0,all,VIBRATE,1.0,1.0,1,multi_feature:Bob may not be available to respond. He has not been checking his notifications and his phone is on vibrate mode.,top_feature:Bob has not been checking his notifications and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been checking his notifications and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593268198814.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,869835396,0.7.3,Sat Jun 27 10:30:21 EDT 2020,1593268221450,5,10,0,com.sec.android.app.launcher,0.0,0.0,84,3.0,1,0.0,GSM,199800329,21766,85,0.0,27772,17.615,Home,59.4949,com.whatsapp,5,1.0,Portrait,Locked,unknown,40.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,36316,-159,114160.0,,Personalization,,3549.0,,12202.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,698,noise,0.0,all,VIBRATE,1.0,1.0,1,top_feature:Bob has not been checking his notifications and he may not be available to respond.,top_feature:Bob has not been checking his notifications and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been checking his notifications and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593268244515.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-1293154084,0.7.3,Sat Jun 27 10:30:33 EDT 2020,1593268233218,5,10,0,com.sec.android.app.launcher,0.0,0.0,84,3.0,1,0.0,GSM,199800329,21766,85,0.0,27772,17.615,Home,59.4949,com.whatsapp,5,1.0,Portrait,Locked,unknown,40.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,48084,11609,11768.0,,Personalization,,15317.0,,23970.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,1722,noise,0.0,all,VIBRATE,1.0,1.0,1,multi_feature:Bob may not be available to respond. He has not been checking his notifications and his phone is on vibrate mode.,top_feature:Bob has not been checking his notifications and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been checking his notifications and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593268244515.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-1438851828,0.7.3,Sat Jun 27 10:30:44 EDT 2020,1593268244580,5,10,0,com.sec.android.app.launcher,0.0,0.0,84,3.0,1,0.0,GSM,199800329,21766,85,0.0,27772,17.615,Home,59.4949,com.whatsapp,5,0.0,Portrait,Locked,unknown,40.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,59446,4863,11362.0,,Personalization,,26679.0,,35332.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,1989,noise,0.0,all,VIBRATE,1.0,1.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob has not been checking his notifications and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been checking his notifications and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593268244515.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-1630240889,0.7.3,Sat Jun 27 10:31:13 EDT 2020,1593268273918,5,10,0,com.sec.android.app.launcher,0.0,0.0,84,3.0,1,0.0,GSM,199800329,21766,85,0.0,23958,58.65600000000001,Home,59.4949,com.whatsapp,5,0.0,Portrait,Locked,on_foot,94.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,28363,4260,29338.0,,Personalization,,8068.0,,28386.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,1989,noise,0.0,all,VIBRATE,1.0,1.0,1,top_feature:Bob has not been checking his notifications and he may not be available to respond.,top_feature:Bob has not been checking his notifications and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been checking his notifications and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593268340400.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,235185421,0.7.3,Sat Jun 27 10:31:54 EDT 2020,1593268314189,5,10,0,com.sec.android.app.launcher,0.0,0.0,83,4.0,1,0.0,GSM,199800329,21766,85,0.0,45,58.65600000000001,Home,59.4949,com.whatsapp,5,1.0,Portrait,Locked,on_foot,94.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,68634,44531,40271.0,,Personalization,,48339.0,,68657.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,1989,noise,0.0,all,VIBRATE,1.0,1.0,1,multi_feature:Bob may not be available to respond. He has not been checking his notifications and his phone is on vibrate mode.,top_feature:Bob has not been checking his notifications and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been checking his notifications and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593268340400.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,1444489827,0.7.3,Sat Jun 27 10:34:27 EDT 2020,1593268467927,5,10,0,com.sec.android.app.launcher,0.0,0.0,83,2.0,1,0.0,GSM,199741464,21766,85,0.0,59,58.65600000000001,Home,70.859,com.whatsapp,5,1.0,Portrait,Locked,on_foot,94.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,126261,69875,153738.0,,Personalization,,73500.0,,113105.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,280,noise,0.0,all,VIBRATE,1.0,1.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob has not been checking his notifications and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been checking his notifications and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593268614979.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-161793277,0.7.3,Sat Jun 27 10:36:02 EDT 2020,1593268562547,5,10,0,com.sec.android.app.launcher,0.0,0.0,82,2.0,1,0.0,GSM,199741464,21766,85,0.0,1563,58.65600000000001,Home,70.859,com.whatsapp,5,1.0,Portrait,Locked,unknown,40.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,220881,164495,94620.0,,Personalization,,168120.0,,207725.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,187,noise,0.0,all,VIBRATE,1.0,1.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob has not been using his phone for a while and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.;random:Bob has not been checking his notifications and he may not be available to respond.,1593268614979.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-491130167,0.7.3,Sat Jun 27 10:48:13 EDT 2020,1593269293829,5,10,0,com.google.android.apps.maps,0.0,0.0,80,1.0,1,0.0,GSM,199805706,21766,85,0.0,4485,9.464,Home,81.3648,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,86968,965,731282.0,,Travel & Local,,84800.0,,678850.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,238,noise,0.0,all,VIBRATE,0.0,1.0,1,multi_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been receptive to communication for a while and was last using a Travel & Local app on his phone.,top_feature:Bob’s phone is in a noisy environment and he may not be available to respond.;multi_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been receptive to communication for a while and was last using a Travel & Local app on his phone.;cluster_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been receptive to communication for a while.;user_device:Bob may not be available to respond. His phone is in a noisy environment and he has not been checking his notifications.;simple:Bob may not be available to respond at this time.;random:Bob was last using a Travel & Local app on his phone and he may not be available to respond.,1593269540116.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,992229847,0.7.3,Sat Jun 27 10:56:14 EDT 2020,1593269774489,5,10,0,com.google.android.apps.maps,0.0,0.0,76,4.0,1,0.0,GSM,199727128,21769,85,0.0,346,26.783,Home,62.9097,com.whatsapp,5,0.0,Portrait,Unlocked,on_foot,92.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,1514,1514,480660.0,,Travel & Local,,3389.0,,47149.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,1051,noise,0.0,all,VIBRATE,0.0,1.0,1,multi_feature:Bob may not be available to respond. He has not been checking his notifications and was last using a Travel & Local app on his phone and his phone is on vibrate mode.,top_feature:Bob has not been checking his notifications and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been checking his notifications and was last using a Travel & Local app on his phone and his phone is on vibrate mode.;cluster_feature:Bob may not be available to respond. He has not been checking his notifications and was last using a Travel & Local app on his phone.;simple:Bob may not be available to respond at this time.;random:Bob was last using a Travel & Local app on his phone and he may not be available to respond.,1593269867617.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-610839708,0.7.3,Sat Jun 27 11:04:57 EDT 2020,1593270297726,5,11,0,com.google.android.apps.maps,0.0,0.0,72,3.0,1,0.0,GSM,199720201,21769,85,0.0,728,9.309,Home,73.8558,com.whatsapp,5,0.0,Portrait,Off,unknown,40.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,87562,2311,523237.0,,Travel & Local,,77725.0,,81304.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,1685,noise,0.0,all,VIBRATE,0.0,1.0,1,random:Bob was last using a Travel & Local app on his phone and he may not be available to respond.,top_feature:Bob’s phone is in a noisy environment and he may not be available to respond.;multi_feature:Bob may not be available to respond. His phone is in a noisy environment and he was last using a Travel & Local app on his phone and has not been checking his notifications.;cluster_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been checking his notifications.;simple:Bob may not be available to respond at this time.;random:Bob was last using a Travel & Local app on his phone and he may not be available to respond.,1593270313958.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-202699916,0.7.3,Sat Jun 27 11:05:01 EDT 2020,1593270301231,5,11,0,com.google.android.apps.maps,0.0,0.0,72,3.0,1,0.0,GSM,199720201,21769,85,0.0,728,9.309,Home,73.8558,com.whatsapp,5,0.0,Portrait,Locked,unknown,40.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,91067,1061,3505.0,,Travel & Local,,81230.0,,84809.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,1685,noise,0.0,all,VIBRATE,0.0,1.0,1,multi_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been checking his notifications and was last using a Travel & Local app on his phone.,top_feature:Bob’s phone is in a noisy environment and he may not be available to respond.;multi_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been checking his notifications and was last using a Travel & Local app on his phone.;cluster_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been checking his notifications.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593270313958.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,2123221829,0.7.3,Sat Jun 27 11:05:03 EDT 2020,1593270303817,5,11,0,com.google.android.apps.maps,0.0,0.0,72,3.0,1,0.0,GSM,199720201,21769,85,0.0,728,9.309,Home,73.8558,com.whatsapp,5,0.0,Portrait,Locked,unknown,40.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,93653,3647,2586.0,,Travel & Local,,1544.0,,87395.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,1685,noise,0.0,all,VIBRATE,0.0,1.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob’s phone is in a noisy environment and he may not be available to respond.;multi_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been checking his notifications and was last using a Travel & Local app on his phone.;cluster_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been checking his notifications.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is on vibrate mode and he may not be available to respond.,1593270313958.0,,,,,,,,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-335705170,0.7.3,Sat Jun 27 11:05:20 EDT 2020,1593270320434,5,11,0,com.google.android.apps.maps,1.0,0.0,71,4.0,1,0.0,GSM,199720201,21769,85,0.0,728,9.309,Home,73.8558,com.whatsapp,5,0.0,Portrait,Unlocked,unknown,40.0,0.0,-1.0,20:a6:cd:ab:60:21,<unknown ssid>,,-127,-1,16011,16011,16617.0,,Travel & Local,,18161.0,,104012.0,23.56,Clouds: broken clouds,0.0,,,,,,,0.0,1685,noise,0.0,all,VIBRATE,0.0,0.0,1,cluster_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been checking his notifications.,top_feature:Bob’s phone is in a noisy environment and he may not be available to respond.;multi_feature:Bob may not be available to respond. His phone is in a noisy environment and he was last using a Travel & Local app on his phone and has not been checking his notifications.;cluster_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been checking his notifications.;simple:Bob may not be available to respond at this time.;random:Bob has not been checking his notifications and he may not be available to respond.,1593271573845.0,,,,,,,sent,
u21,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-421733203,0.7.3,Sat Jun 27 18:18:17 EDT 2020,1593296297241,5,18,0,edu.pitt.car,0.0,0.0,21,0.0,0,0.0,GSM,199801097,21766,85,1.0,16,15.116,Home,,com.whatsapp,6,0.0,Portrait,Unlocked,,,1.0,107.0,b8:f8:53:3d:ce:83,"""paradiso""",192.168.1.153,-53,390,14733,14733,,,unknown,,2189.0,,31209.0,21.12,Rain: light rain,0.0,,,,,,,,35,noise,0.0,all,SILENT,0.0,0.0,1,top_feature:Bob was last using a unknown app on his phone and he may not be available to respond.,top_feature:Bob was last using a unknown app on his phone and he may not be available to respond.;multi_feature:Bob may not be available to respond. He was last using a unknown app on his phone and his phone is in an area with low-light.;simple:Bob may not be available to respond at this time.;random:Bob’s phone is in an area with low-light and he may not be available to respond.,1593296332550.0,,,,,,,attended_delay,
